osmid,y,x,street_count,accident_count,highway,ref,geometry
42981506,40.5659186,-74.1308247,3,0,,,POINT (-74.1308247 40.5659186)
42981517,40.5650994,-74.1303888,4,0,,,POINT (-74.1303888 40.5650994)
42981520,40.5646017,-74.1305709,3,0,,,POINT (-74.1305709 40.5646017)
42981532,40.637258,-74.12166,3,0,,,POINT (-74.12166 40.637258)
42981534,40.637135,-74.123473,3,0,,,POINT (-74.123473 40.637135)
42981536,40.607229,-74.102339,3,0,,,POINT (-74.102339 40.607229)
42981537,40.606073,-74.102617,3,0,,,POINT (-74.102617 40.606073)
42981538,40.604991,-74.10288,3,0,,,POINT (-74.10288 40.604991)
42981553,40.6073435,-74.131962,3,0,,,POINT (-74.131962 40.6073435)
42981555,40.6073797,-74.1314844,3,0,,,POINT (-74.1314844 40.6073797)
42981563,40.6077866,-74.1315266,3,0,,,POINT (-74.1315266 40.6077866)
42981571,40.593512,-74.083915,4,1,,,POINT (-74.083915 40.593512)
42981576,40.592854,-74.084181,3,0,,,POINT (-74.084181 40.592854)
42981586,40.5906717,-74.0849343,3,0,,,POINT (-74.0849343 40.5906717)
42981615,40.599836,-74.107406,3,0,,,POINT (-74.107406 40.599836)
42981634,40.563942,-74.152395,4,0,,,POINT (-74.152395 40.563942)
42981642,40.562807,-74.155433,3,0,,,POINT (-74.155433 40.562807)
42981649,40.611536,-74.166585,3,0,,,POINT (-74.166585 40.611536)
42981653,40.521155,-74.214509,3,1,,,POINT (-74.214509 40.521155)
42981655,40.5224003,-74.2147417,3,0,,,POINT (-74.2147417 40.5224003)
42981680,40.524721,-74.210282,3,0,traffic_signals,,POINT (-74.210282 40.524721)
42981734,40.5222348,-74.2097059,3,0,,,POINT (-74.2097059 40.5222348)
42981757,40.521329,-74.209616,3,0,,,POINT (-74.209616 40.521329)
42981770,40.516118,-74.207176,3,0,,,POINT (-74.207176 40.516118)
42981777,40.515466,-74.206826,3,0,,,POINT (-74.206826 40.515466)
42981783,40.5148429,-74.2064836,3,0,,,POINT (-74.2064836 40.5148429)
42981785,40.5144228,-74.2062448,4,1,traffic_signals,,POINT (-74.2062448 40.5144228)
42981788,40.5126832,-74.2052849,3,0,,,POINT (-74.2052849 40.5126832)
42981848,40.617311,-74.08174,3,5,,,POINT (-74.08174 40.617311)
42981850,40.6177367,-74.082277,3,0,,,POINT (-74.082277 40.6177367)
42981857,40.618023,-74.082638,3,0,,,POINT (-74.082638 40.618023)
42981865,40.621514,-74.136662,3,0,,,POINT (-74.136662 40.621514)
42981882,40.621531,-74.136795,3,0,,,POINT (-74.136795 40.621531)
42981886,40.620882,-74.136966,4,0,,,POINT (-74.136966 40.620882)
42981890,40.620129,-74.137171,4,0,,,POINT (-74.137171 40.620129)
42981896,40.618274,-74.137673,4,0,,,POINT (-74.137673 40.618274)
42981913,40.59821,-74.102813,4,0,,,POINT (-74.102813 40.59821)
42981915,40.597397,-74.103121,1,0,turning_circle,,POINT (-74.103121 40.597397)
42981942,40.6316208,-74.135022,3,0,,,POINT (-74.135022 40.6316208)
42981945,40.6327892,-74.1371139,4,0,traffic_signals,,POINT (-74.1371139 40.6327892)
42981948,40.63329,-74.138195,3,0,,,POINT (-74.138195 40.63329)
42981956,40.5140152,-74.2039578,3,0,,,POINT (-74.2039578 40.5140152)
42981967,40.598327,-74.137843,3,0,,,POINT (-74.137843 40.598327)
42981971,40.59828,-74.13602,4,0,,,POINT (-74.13602 40.59828)
42981978,40.598231,-74.134127,4,0,,,POINT (-74.134127 40.598231)
42981987,40.597819,-74.132054,3,0,,,POINT (-74.132054 40.597819)
42982003,40.589615,-74.151516,4,0,,,POINT (-74.151516 40.589615)
42982017,40.588363,-74.149296,3,0,,,POINT (-74.149296 40.588363)
42982020,40.5879328,-74.1484742,3,0,,,POINT (-74.1484742 40.5879328)
42982071,40.549231,-74.2208948,3,0,traffic_signals,,POINT (-74.2208948 40.549231)
42982073,40.5490615,-74.2216158,1,0,,,POINT (-74.2216158 40.5490615)
42982082,40.579699,-74.080472,3,0,,,POINT (-74.080472 40.579699)
42982098,40.590179,-74.100883,3,0,,,POINT (-74.100883 40.590179)
42982114,40.587971,-74.096561,3,0,,,POINT (-74.096561 40.587971)
42982118,40.587203,-74.095071,3,0,,,POINT (-74.095071 40.587203)
42982123,40.586735,-74.094164,3,0,,,POINT (-74.094164 40.586735)
42982127,40.5854481,-74.0916488,3,0,,,POINT (-74.0916488 40.5854481)
42982129,40.585057,-74.090895,3,0,,,POINT (-74.090895 40.585057)
42982131,40.584143,-74.0891257,4,0,,,POINT (-74.0891257 40.584143)
42982142,40.604563,-74.138709,3,0,,,POINT (-74.138709 40.604563)
42982146,40.604523,-74.139643,3,0,,,POINT (-74.139643 40.604523)
42982149,40.60445,-74.14197,3,0,,,POINT (-74.14197 40.60445)
42982153,40.60447,-74.140606,3,0,,,POINT (-74.140606 40.60447)
42982158,40.611331,-74.136703,3,0,,,POINT (-74.136703 40.611331)
42982161,40.610642,-74.136763,3,0,,,POINT (-74.136763 40.610642)
42982164,40.610032,-74.136822,3,0,,,POINT (-74.136822 40.610032)
42982173,40.51084,-74.251542,3,0,,,POINT (-74.251542 40.51084)
42982197,40.50953,-74.2524526,3,0,,,POINT (-74.2524526 40.50953)
42982201,40.5076934,-74.2539184,3,0,,,POINT (-74.2539184 40.5076934)
42982211,40.6238186,-74.1110858,3,0,,,POINT (-74.1110858 40.6238186)
42982227,40.5063071,-74.2530943,3,0,,,POINT (-74.2530943 40.5063071)
42982236,40.620641,-74.159212,3,0,,,POINT (-74.159212 40.620641)
42982264,40.605992,-74.103448,3,1,,,POINT (-74.103448 40.605992)
42982270,40.582188,-74.101229,4,0,,,POINT (-74.101229 40.582188)
42982290,40.585408,-74.105883,3,1,,,POINT (-74.105883 40.585408)
42982298,40.6282265,-74.1579272,3,0,,,POINT (-74.1579272 40.6282265)
42982303,40.5822,-74.110286,3,0,,,POINT (-74.110286 40.5822)
42982311,40.579805,-74.105821,4,1,,,POINT (-74.105821 40.579805)
42982314,40.579085,-74.104477,3,0,,,POINT (-74.104477 40.579085)
42982320,40.578971,-74.104267,3,0,,,POINT (-74.104267 40.578971)
42982325,40.5786105,-74.1035559,3,0,,,POINT (-74.1035559 40.5786105)
42982328,40.5779584,-74.1023115,4,6,traffic_signals,,POINT (-74.1023115 40.5779584)
42982334,40.5748152,-74.0975991,4,0,,,POINT (-74.0975991 40.5748152)
42982343,40.5744659,-74.0970408,4,0,,,POINT (-74.0970408 40.5744659)
42982348,40.5732682,-74.0948471,4,1,traffic_signals,,POINT (-74.0948471 40.5732682)
42982356,40.5716748,-74.0919179,4,1,,,POINT (-74.0919179 40.5716748)
42982360,40.570817,-74.0903366,4,0,traffic_signals,,POINT (-74.0903366 40.570817)
42982369,40.5316061,-74.1596859,4,0,,,POINT (-74.1596859 40.5316061)
42982371,40.5305364,-74.1621836,4,0,,,POINT (-74.1621836 40.5305364)
42982374,40.5298338,-74.1638142,3,0,,,POINT (-74.1638142 40.5298338)
42982380,40.566417,-74.133581,3,0,,,POINT (-74.133581 40.566417)
42982389,40.610212,-74.133259,4,0,,,POINT (-74.133259 40.610212)
42982399,40.6273237,-74.074216,3,1,,,POINT (-74.074216 40.6273237)
42982498,40.527748,-74.210681,3,0,,,POINT (-74.210681 40.527748)
42982516,40.5276881,-74.2116511,1,0,turning_circle,,POINT (-74.2116511 40.5276881)
42982537,40.6287971,-74.1579589,3,0,crossing,,POINT (-74.1579589 40.6287971)
42982549,40.628663,-74.155511,4,0,stop,,POINT (-74.155511 40.628663)
42982555,40.6284343,-74.1541246,3,0,crossing,,POINT (-74.1541246 40.6284343)
42982568,40.6289456,-74.1627276,4,0,,,POINT (-74.1627276 40.6289456)
42982572,40.628997,-74.163822,4,0,,,POINT (-74.163822 40.628997)
42982580,40.619139,-74.133896,3,0,,,POINT (-74.133896 40.619139)
42982582,40.619351,-74.135255,4,0,,,POINT (-74.135255 40.619351)
42982589,40.6109343,-74.1024438,3,0,,,POINT (-74.1024438 40.6109343)
42982599,40.5754261,-74.1269185,3,0,,,POINT (-74.1269185 40.5754261)
42982607,40.572024,-74.127209,3,0,,,POINT (-74.127209 40.572024)
42982611,40.5713614,-74.1276116,3,0,,,POINT (-74.1276116 40.5713614)
42982616,40.5707536,-74.1280935,4,0,,,POINT (-74.1280935 40.5707536)
42982632,40.554999,-74.167548,3,0,,,POINT (-74.167548 40.554999)
42982636,40.554852,-74.168524,4,1,,,POINT (-74.168524 40.554852)
42982638,40.554569,-74.170622,4,0,,,POINT (-74.170622 40.554569)
42982641,40.554258,-74.173044,4,0,stop,,POINT (-74.173044 40.554258)
42982645,40.554024,-74.174781,3,0,,,POINT (-74.174781 40.554024)
42982653,40.559175,-74.148094,3,0,,,POINT (-74.148094 40.559175)
42982656,40.558315,-74.149818,3,0,,,POINT (-74.149818 40.558315)
42982660,40.557545,-74.152194,4,0,,,POINT (-74.152194 40.557545)
42982671,40.557331,-74.153012,4,1,traffic_signals,,POINT (-74.153012 40.557331)
42982679,40.556843,-74.154915,4,0,,,POINT (-74.154915 40.556843)
42982691,40.556615,-74.155802,4,0,,,POINT (-74.155802 40.556615)
42982697,40.556386,-74.156709,4,0,stop,,POINT (-74.156709 40.556386)
42982703,40.556256,-74.157655,4,0,,,POINT (-74.157655 40.556256)
42982709,40.5561392,-74.1585952,4,0,,,POINT (-74.1585952 40.5561392)
42982716,40.555453,-74.163893,4,0,stop,,POINT (-74.163893 40.555453)
42982721,40.555479,-74.164848,3,0,,,POINT (-74.164848 40.555479)
42982730,40.6263139,-74.1499568,4,0,,,POINT (-74.1499568 40.6263139)
42982733,40.626428,-74.150851,4,0,,,POINT (-74.150851 40.626428)
42982746,40.625013,-74.16143,3,0,,,POINT (-74.16143 40.625013)
42982757,40.624699,-74.159547,3,0,,,POINT (-74.159547 40.624699)
42982765,40.624567,-74.158775,3,0,,,POINT (-74.158775 40.624567)
42982773,40.624342,-74.156037,3,0,,,POINT (-74.156037 40.624342)
42982776,40.624259,-74.155315,3,0,,,POINT (-74.155315 40.624259)
42982779,40.6242367,-74.1551838,3,0,,,POINT (-74.1551838 40.6242367)
42982786,40.6239276,-74.1504365,1,0,turning_circle,,POINT (-74.1504365 40.6239276)
42982788,40.6241154,-74.1527966,4,0,,,POINT (-74.1527966 40.6241154)
42982800,40.593146,-74.101591,3,0,,,POINT (-74.101591 40.593146)
42982812,40.591849,-74.103233,3,0,,,POINT (-74.103233 40.591849)
42982825,40.542575,-74.167255,3,0,,,POINT (-74.167255 40.542575)
42982826,40.541151,-74.166955,3,1,,,POINT (-74.166955 40.541151)
42982831,40.6269962,-74.1498143,3,0,,,POINT (-74.1498143 40.6269962)
42982835,40.6255745,-74.1501112,1,0,,,POINT (-74.1501112 40.6255745)
42982844,40.582663,-74.157128,3,0,,,POINT (-74.157128 40.582663)
42982847,40.582402,-74.156651,3,0,,,POINT (-74.156651 40.582402)
42982872,40.636399,-74.0737932,3,0,,,POINT (-74.0737932 40.636399)
42982880,40.6356539,-74.0768809,4,0,,,POINT (-74.0768809 40.6356539)
42982883,40.6353094,-74.0783254,3,1,,,POINT (-74.0783254 40.6353094)
42982961,40.5281777,-74.1879967,4,0,,,POINT (-74.1879967 40.5281777)
42982980,40.5278453,-74.1888294,3,0,,,POINT (-74.1888294 40.5278453)
42982989,40.5272203,-74.1903218,3,0,,,POINT (-74.1903218 40.5272203)
42982997,40.5268726,-74.1911442,4,1,traffic_signals,,POINT (-74.1911442 40.5268726)
42983013,40.5325013,-74.1744039,1,0,,,POINT (-74.1744039 40.5325013)
42983015,40.533005,-74.173205,3,0,,,POINT (-74.173205 40.533005)
42983020,40.535372,-74.16745,3,0,,,POINT (-74.16745 40.535372)
42983022,40.535923,-74.166121,3,0,,,POINT (-74.166121 40.535923)
42983029,40.623878,-74.102373,3,0,,,POINT (-74.102373 40.623878)
42983040,40.625295,-74.102614,3,0,,,POINT (-74.102614 40.625295)
42983045,40.626011,-74.102727,3,0,,,POINT (-74.102727 40.626011)
42983048,40.626732,-74.102879,3,1,,,POINT (-74.102879 40.626732)
42983056,40.6274,-74.103003,3,0,,,POINT (-74.103003 40.6274)
42983068,40.629403,-74.103376,3,0,,,POINT (-74.103376 40.629403)
42983072,40.630096,-74.103504,3,0,,,POINT (-74.103504 40.630096)
42983073,40.6308231,-74.1036478,3,0,,,POINT (-74.1036478 40.6308231)
42983083,40.546675,-74.228764,3,0,,,POINT (-74.228764 40.546675)
42983085,40.5460869,-74.2283741,1,0,,,POINT (-74.2283741 40.5460869)
42983096,40.550968,-74.190971,3,0,,,POINT (-74.190971 40.550968)
42983100,40.549523,-74.188076,3,0,,,POINT (-74.188076 40.549523)
42983106,40.5937217,-74.0714177,3,0,,,POINT (-74.0714177 40.5937217)
42983110,40.5936678,-74.0713828,1,0,,,POINT (-74.0713828 40.5936678)
42983120,40.5976482,-74.0738833,3,0,,,POINT (-74.0738833 40.5976482)
42983124,40.596596,-74.073229,3,0,,,POINT (-74.073229 40.596596)
42983127,40.595952,-74.072817,4,2,,,POINT (-74.072817 40.595952)
42983130,40.5947422,-74.0720495,3,0,,,POINT (-74.0720495 40.5947422)
42983136,40.5942393,-74.0717271,4,0,,,POINT (-74.0717271 40.5942393)
42983144,40.609677,-74.06589,3,0,,,POINT (-74.06589 40.609677)
42983146,40.609423,-74.06645,3,0,,,POINT (-74.06645 40.609423)
42983151,40.608918,-74.06752,3,0,,,POINT (-74.06752 40.608918)
42983173,40.6182829,-74.1476718,4,0,,,POINT (-74.1476718 40.6182829)
42983176,40.6183735,-74.1485658,4,0,,,POINT (-74.1485658 40.6183735)
42983192,40.618191,-74.144932,3,0,,,POINT (-74.144932 40.618191)
42983210,40.6129722,-74.1587447,3,0,traffic_signals,,POINT (-74.1587447 40.6129722)
42983214,40.613472,-74.161373,4,0,stop,,POINT (-74.161373 40.613472)
42983225,40.61427,-74.166813,3,0,,,POINT (-74.166813 40.61427)
42983232,40.614446,-74.168165,3,0,,,POINT (-74.168165 40.614446)
42983250,40.531195,-74.193133,3,0,,,POINT (-74.193133 40.531195)
42983255,40.5298625,-74.1922358,4,0,,,POINT (-74.1922358 40.5298625)
42983263,40.524983,-74.188721,3,0,,,POINT (-74.188721 40.524983)
42983266,40.5243712,-74.1877306,1,0,turning_circle,,POINT (-74.1877306 40.5243712)
42983274,40.6159,-74.124396,3,0,,,POINT (-74.124396 40.6159)
42983275,40.6150929,-74.124333,1,0,,,POINT (-74.124333 40.6150929)
42983281,40.6149123,-74.1244244,1,0,,,POINT (-74.1244244 40.6149123)
42983292,40.643417,-74.081484,3,0,,,POINT (-74.081484 40.643417)
42983315,40.6417007,-74.0805561,4,0,,,POINT (-74.0805561 40.6417007)
42983321,40.6381626,-74.0797096,3,1,,,POINT (-74.0797096 40.6381626)
42983337,40.6333157,-74.092587,4,0,,,POINT (-74.092587 40.6333157)
42983340,40.6320578,-74.0928387,3,0,,,POINT (-74.0928387 40.6320578)
42983345,40.6320301,-74.0926852,3,0,,,POINT (-74.0926852 40.6320301)
42983347,40.6311703,-74.0929758,4,0,,,POINT (-74.0929758 40.6311703)
42983356,40.6333034,-74.0919913,3,1,,,POINT (-74.0919913 40.6333034)
42983357,40.6320039,-74.0925383,3,0,,,POINT (-74.0925383 40.6320039)
42983360,40.6406877,-74.1673328,3,0,,,POINT (-74.1673328 40.6406877)
42983362,40.637186,-74.167458,3,0,,,POINT (-74.167458 40.637186)
42983364,40.635877,-74.167509,4,0,,,POINT (-74.167509 40.635877)
42983376,40.6204011,-74.1477258,3,0,,,POINT (-74.1477258 40.6204011)
42983380,40.6198984,-74.1446777,3,0,,,POINT (-74.1446777 40.6198984)
42983394,40.622846,-74.141524,4,0,,,POINT (-74.141524 40.622846)
42983397,40.6221657,-74.1416171,4,0,traffic_signals,,POINT (-74.1416171 40.6221657)
42983401,40.621627,-74.141679,3,0,,,POINT (-74.141679 40.621627)
42983405,40.620842,-74.141783,3,0,,,POINT (-74.141783 40.620842)
42983415,40.618972,-74.142037,4,0,,,POINT (-74.142037 40.618972)
42983428,40.612946,-74.142784,3,0,,,POINT (-74.142784 40.612946)
42983430,40.612258,-74.142883,3,0,,,POINT (-74.142883 40.612258)
42983450,40.536781,-74.145897,3,0,,,POINT (-74.145897 40.536781)
42983463,40.58116,-74.1262,3,0,,,POINT (-74.1262 40.58116)
42983534,40.610067,-74.136055,4,0,,,POINT (-74.136055 40.610067)
42983547,40.5807797,-74.1570144,3,0,,,POINT (-74.1570144 40.5807797)
42983577,40.528534,-74.181979,3,0,,,POINT (-74.181979 40.528534)
42983579,40.529158,-74.180745,1,0,turning_circle,,POINT (-74.180745 40.529158)
42983586,40.585579,-74.10035,1,0,,,POINT (-74.10035 40.585579)
42983588,40.5853681,-74.0999946,3,0,,,POINT (-74.0999946 40.5853681)
42983598,40.5830573,-74.0961698,4,4,traffic_signals,,POINT (-74.0961698 40.5830573)
42983602,40.5818159,-74.0937969,4,0,,,POINT (-74.0937969 40.5818159)
42983607,40.58089,-74.092002,3,0,,,POINT (-74.092002 40.58089)
42983618,40.5769898,-74.0843395,1,0,,,POINT (-74.0843395 40.5769898)
42983621,40.576677,-74.083957,4,0,,,POINT (-74.083957 40.576677)
42983623,40.5758828,-74.0829583,3,0,,,POINT (-74.0829583 40.5758828)
42983631,40.587076,-74.103926,3,2,traffic_signals,,POINT (-74.103926 40.587076)
42983639,40.555782,-74.152323,3,0,,,POINT (-74.152323 40.555782)
42983649,40.556904,-74.148099,4,0,,,POINT (-74.148099 40.556904)
42983654,40.557231,-74.146875,3,0,,,POINT (-74.146875 40.557231)
42983661,40.522546,-74.197924,1,0,,,POINT (-74.197924 40.522546)
42983668,40.51873,-74.240238,3,0,,,POINT (-74.240238 40.51873)
42983670,40.5182876,-74.2395718,3,0,,,POINT (-74.2395718 40.5182876)
42983675,40.5179569,-74.2390981,1,0,turning_circle,,POINT (-74.2390981 40.5179569)
42983687,40.554758,-74.157982,3,0,,,POINT (-74.157982 40.554758)
42983697,40.62427,-74.090798,3,0,,,POINT (-74.090798 40.62427)
42983706,40.5076357,-74.2528914,3,0,,,POINT (-74.2528914 40.5076357)
42983709,40.5068964,-74.2530032,3,0,,,POINT (-74.2530032 40.5068964)
42983714,40.5027918,-74.2518389,2,1,,,POINT (-74.2518389 40.5027918)
42983730,40.5214415,-74.2230596,3,0,,,POINT (-74.2230596 40.5214415)
42983741,40.5213073,-74.223493,1,0,,,POINT (-74.223493 40.5213073)
42983780,40.603521,-74.071,3,0,,,POINT (-74.071 40.603521)
42983785,40.6039932,-74.071407,2,0,,,POINT (-74.071407 40.6039932)
42983797,40.5694343,-74.1241787,3,0,,,POINT (-74.1241787 40.5694343)
42983800,40.570268,-74.125662,4,0,,,POINT (-74.125662 40.570268)
42983807,40.5168106,-74.1985803,3,0,,,POINT (-74.1985803 40.5168106)
42983842,40.5304503,-74.2212935,3,0,,,POINT (-74.2212935 40.5304503)
42983854,40.5305073,-74.2216947,3,0,,,POINT (-74.2216947 40.5305073)
42983859,40.6092623,-74.1439667,1,0,,,POINT (-74.1439667 40.6092623)
42983861,40.608827,-74.143942,3,0,,,POINT (-74.143942 40.608827)
42983872,40.6071944,-74.1439322,3,0,,,POINT (-74.1439322 40.6071944)
42983879,40.6055936,-74.1440319,4,0,,,POINT (-74.1440319 40.6055936)
42983887,40.6042429,-74.1441106,3,0,,,POINT (-74.1441106 40.6042429)
42983892,40.622275,-74.142481,3,0,,,POINT (-74.142481 40.622275)
42983896,40.619077,-74.142945,4,0,,,POINT (-74.142945 40.619077)
42983919,40.617555,-74.1030356,1,0,,,POINT (-74.1030356 40.617555)
42983927,40.620317,-74.100284,3,2,,,POINT (-74.100284 40.620317)
42983929,40.6191608,-74.1014173,1,0,,,POINT (-74.1014173 40.6191608)
42983936,40.6120488,-74.1104336,4,0,,,POINT (-74.1104336 40.6120488)
42983946,40.5526958,-74.201858,3,0,,,POINT (-74.201858 40.5526958)
42983953,40.5547046,-74.154035,3,0,,,POINT (-74.154035 40.5547046)
42983954,40.554417,-74.1539116,1,0,,,POINT (-74.1539116 40.554417)
42983959,40.545317,-74.155911,4,0,,,POINT (-74.155911 40.545317)
42983962,40.5455707,-74.1561829,1,0,,,POINT (-74.1561829 40.5455707)
42983971,40.5405856,-74.2215278,4,0,,,POINT (-74.2215278 40.5405856)
42983979,40.62819,-74.137307,3,0,,,POINT (-74.137307 40.62819)
42983987,40.6064742,-74.1643401,3,0,,,POINT (-74.1643401 40.6064742)
42983990,40.6057354,-74.164203,3,0,,,POINT (-74.164203 40.6057354)
42983997,40.536476,-74.162548,3,0,,,POINT (-74.162548 40.536476)
42983999,40.53582,-74.161964,3,0,,,POINT (-74.161964 40.53582)
42984001,40.535241,-74.161418,3,0,,,POINT (-74.161418 40.535241)
42984004,40.5336565,-74.1589328,3,0,,,POINT (-74.1589328 40.5336565)
42984009,40.5332231,-74.1581452,4,0,,,POINT (-74.1581452 40.5332231)
42984022,40.631994,-74.131582,3,0,,,POINT (-74.131582 40.631994)
42984062,40.577951,-74.134955,4,0,,,POINT (-74.134955 40.577951)
42984102,40.6336668,-74.0823214,3,0,,,POINT (-74.0823214 40.6336668)
42984107,40.6322849,-74.0834419,4,0,stop,,POINT (-74.0834419 40.6322849)
42984122,40.544619,-74.149847,3,0,,,POINT (-74.149847 40.544619)
42984132,40.5149456,-74.2388796,3,0,,,POINT (-74.2388796 40.5149456)
42984148,40.573534,-74.138286,3,0,,,POINT (-74.138286 40.573534)
42984154,40.573329,-74.13965,1,0,,,POINT (-74.13965 40.573329)
42984163,40.573053,-74.141239,3,0,,,POINT (-74.141239 40.573053)
42984174,40.5752931,-74.1296516,3,0,,,POINT (-74.1296516 40.5752931)
42984177,40.5744618,-74.1321954,1,0,,,POINT (-74.1321954 40.5744618)
42984182,40.591385,-74.186096,3,0,,,POINT (-74.186096 40.591385)
42984183,40.590356,-74.186969,3,0,,,POINT (-74.186969 40.590356)
42984195,40.6260153,-74.1593981,3,0,,,POINT (-74.1593981 40.6260153)
42984198,40.6259581,-74.1586112,3,0,,,POINT (-74.1586112 40.6259581)
42984204,40.581661,-74.157252,1,0,,,POINT (-74.157252 40.581661)
42984206,40.5818906,-74.1570314,3,0,,,POINT (-74.1570314 40.5818906)
42984207,40.5821256,-74.1568086,1,0,,,POINT (-74.1568086 40.5821256)
42984213,40.582694,-74.156385,3,0,,,POINT (-74.156385 40.582694)
42984215,40.5823016,-74.1567485,1,0,,,POINT (-74.1567485 40.5823016)
42984224,40.6263146,-74.1585658,3,0,,,POINT (-74.1585658 40.6263146)
42984236,40.586532,-74.095923,4,0,stop,,POINT (-74.095923 40.586532)
42984238,40.586045,-74.096529,4,0,,,POINT (-74.096529 40.586045)
42984242,40.585497,-74.09722,4,0,stop,,POINT (-74.09722 40.585497)
42984247,40.583297,-74.099912,3,0,,,POINT (-74.099912 40.583297)
42984248,40.582712,-74.100612,4,0,stop,,POINT (-74.100612 40.582712)
42984257,40.580344,-74.103262,4,0,,,POINT (-74.103262 40.580344)
42984260,40.579767,-74.103797,4,1,,,POINT (-74.103797 40.579767)
42984268,40.537831,-74.194762,3,0,,,POINT (-74.194762 40.537831)
42984270,40.5376778,-74.1946913,3,0,,,POINT (-74.1946913 40.5376778)
42984279,40.5770362,-74.1288787,3,0,,,POINT (-74.1288787 40.5770362)
42984281,40.5765301,-74.1303952,3,0,,,POINT (-74.1303952 40.5765301)
42984285,40.576278,-74.131217,3,0,,,POINT (-74.131217 40.576278)
42984293,40.5753389,-74.1359898,1,0,,,POINT (-74.1359898 40.5753389)
42984298,40.5744308,-74.1415352,4,0,,,POINT (-74.1415352 40.5744308)
42984310,40.6354946,-74.090907,3,0,,,POINT (-74.090907 40.6354946)
42984322,40.6328123,-74.090067,4,1,traffic_signals,,POINT (-74.090067 40.6328123)
42984347,40.6357198,-74.1306384,3,0,,,POINT (-74.1306384 40.6357198)
42984355,40.6355097,-74.1306855,3,0,,,POINT (-74.1306855 40.6355097)
42984356,40.636039,-74.131907,4,0,,,POINT (-74.131907 40.636039)
